pri_rank,port_id,port_name,country_name,iso2,iso3,latitude,longitude,pri_score,risk_tier,data_tier,n_dims,dims_used,dim_cv,cv_flag,d1_score,d1_tier,score_1_1,score_1_2,score_1_3,score_1_4,ctrl_depth_final,vessel_class_count,terminal_count,cyclone_passes,pga_g,d2_score,d2_tier,score_2_1,score_2_2,score_2_3,score_2_4,lpi_score,dwell_hours,labour_regime,d3_score,d3_tier,score_3_1,score_3_2,score_3_3,score_3_4,catchment_share_pct,hinterland_count,herfindahl,alt_distance_km,d4_score,d4_tier,score_4_1,score_4_2,score_4_3,score_4_4,wgi_ps,wgi_ge,sanctions_level,dispute_level
2776,60325.0,Pyeongtaek Hang,South Korea,KR,KOR,37.0,126.8,1.1161,Moderate,A,4,D1|D2|D3|D4,0.6113,False,1.523,A,2.5,7.171,0.0,3.0,23.2,3,4,0,0.1,2.774,A,3.5,3.526,2.0,2.4,3.6,67.0,stable,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,35.6,0.312,A,3.7,2.36,0.0,0.0,0.65,1.32,none,none
2777,30780.0,Hamburg,Germany,DE,DEU,53.55,9.933333,1.1159,Moderate,A,4,D1|D2|D3|D4,0.6394,False,0.952,A,2.5,2.74,0.0,1.2,15.6,3,20,0,0.04,2.225,A,2.25,0.641,8.0,2.124,4.1,22.0,volatile,2.762,A,1.8,8.0,3.0,1.347,18,6,0.3,380.0,0.265,A,2.36,1.36,0.0,0.0,1.32,1.82,none,none
2778,45640.0,Oran,Algeria,DZ,DZA,35.7,-0.633333,1.1152,Moderate,A,4,D1|D2|D3|D4,1.0474,False,0.67,A,0.0,4.736,0.0,4.25,23.2,4,10,0,0.15,5.161,A,6.0,6.026,5.0,3.924,2.6,106.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,7.1,0.38,A,5.44,5.56,0.0,0.0,-0.22,-0.28,none,none
2779,2970.0,Port Hope,Canada,CA,CAN,43.933333,-78.283333,1.1138,Moderate,A,4,D1|D2|D3|D4,0.5078,False,1.903,A,10.0,8.748,0.0,1.5,4.9,0,2,0,0.05,2.161,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.371,A,1.2,2.0,8.0,0.184,12,1,0.8,95.1,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none
2780,48263.0,Khawr Fakkan,United Arab Emirates,AE,ARE,25.362777778,56.368888889,1.1128,Moderate,A,4,D1|D2|D3|D4,0.7067,False,1.281,A,2.5,7.171,0.0,1.5,23.2,3,4,0,0.05,3.208,A,3.75,3.718,2.0,3.8,3.5,70.0,stable,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,21.1,0.317,A,3.3,3.1,0.0,0.0,0.85,0.95,none,none
2781,48278.0,Abu Zaby,United Arab Emirates,AE,ARE,24.5,54.333333,1.1128,Moderate,A,4,D1|D2|D3|D4,0.7067,False,1.281,A,2.5,7.171,0.0,1.5,15.0,3,4,0,0.05,3.208,A,3.75,3.718,2.0,3.8,3.5,70.0,stable,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,16.2,0.317,A,3.3,3.1,0.0,0.0,0.85,0.95,none,none
2782,57462.0,Laem Chabang,Thailand,TH,THA,13.083333,100.883333,1.1126,Moderate,A,4,D1|D2|D3|D4,0.6189,False,1.261,A,2.5,4.22,0.0,2.4,16.0,3,12,0,0.08,2.761,A,4.5,1.538,2.0,4.2,3.2,36.0,stable,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,3.7,0.374,A,6.04,4.4,0.0,0.0,-0.52,0.3,none,none
2783,11770.0,Point Fortin,Trinidad and Tobago,,,10.2,-61.7,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,17.1,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,9.2,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2784,32750.0,Klaksvik,Faroe Islands,,,62.233333,-6.583333,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,24.0,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,11.4,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2785,34150.0,Tarbert,Ireland,,,52.583333,-9.366667,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,18.6,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,17.3,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2786,310.0,Akureyri,Iceland,,,65.683333,-18.083333,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,24.0,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,30.0,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2787,430.0,Eskifjordhur,Iceland,,,65.066667,-14.016667,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,24.0,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,5.4,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2788,635.0,Faeringehavn,Greenland,,,63.683333333,-51.516666667,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,24.0,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.028,12,1,0.8,56.8,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2789,57120.0,Honiara,Solomon Islands,,,-9.416667,159.95,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,17.1,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,41.5,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2790,63100.0,Port Lockroy,Antarctica,,,-64.816667,-63.5,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,20.1,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.043,12,1,0.8,60.5,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2791,32740.0,Fuglafjordur,Faroe Islands,,,62.25,-6.8,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,24.0,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,11.4,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2792,28654.0,Butinge Oil Terminal,Lithuania,,,56.033333,20.95,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,20.1,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,36.7,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2793,60480.0,Kimch'aek,North Korea,,,40.666667,129.2,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,17.1,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.08,12,1,0.8,69.7,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2794,790.0,Qasigiannguit-Christianshab,Greenland,,,68.816667,-51.183333,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,20.0,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,44.6,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2795,33880.0,Rathmullan,Ireland,,,55.1,-7.533333,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,17.1,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,17.7,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
2796,280.0,Dalvik,Iceland,,,65.983333,-18.516667,1.1124,Moderate,A,4,D1|D2|D3|D4,1.0304,False,0.7,A,0.0,10.0,0.0,2.4,22.0,4,1,0,0.08,5.023,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,11.1,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none
