pri_rank,port_id,port_name,country_name,iso2,iso3,latitude,longitude,pri_score,risk_tier,data_tier,n_dims,dims_used,dim_cv,cv_flag,d1_score,d1_tier,score_1_1,score_1_2,score_1_3,score_1_4,ctrl_depth_final,vessel_class_count,terminal_count,cyclone_passes,pga_g,d2_score,d2_tier,score_2_1,score_2_2,score_2_3,score_2_4,lpi_score,dwell_hours,labour_regime,d3_score,d3_tier,score_3_1,score_3_2,score_3_3,score_3_4,catchment_share_pct,hinterland_count,herfindahl,alt_distance_km,d4_score,d4_tier,score_4_1,score_4_2,score_4_3,score_4_4,wgi_ps,wgi_ge,sanctions_level,dispute_level,catchment_share_source,herfindahl_source,pga_source,cppi_2024_score,cppi_2024_rank,dwell_source_tier
1090,19770.0,Port Graham,United States,US,USA,59.35,-151.816667,1.406,Moderate,B,4,D1|D2|D3|D4,0.5387,False,3.018,A,10.0,8.571,0.0,9.678,3.4,0,1,0,0.3871,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,10.4,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1091,8990.0,Grand Isle,United States,US,USA,29.233333,-90.0,1.4059,Moderate,B,4,D1|D2|D3|D4,0.5386,False,3.017,A,10.0,8.571,3.333,0.29,1.8,0,1,4,0.0116,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,39.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1092,20175.0,Skoot Cove,United States,US,USA,52.716667,174.066667,1.4047,Moderate,B,4,D1|D2|D3|D4,0.5377,False,3.007,A,10.0,8.571,0.0,9.542,3.4,0,1,0,0.3817,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.031,12.0,1,0.8,57.5,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1092,19680.0,Whittier,United States,US,USA,60.778333333,-148.694444444,1.4047,Moderate,B,4,D1|D2|D3|D4,0.5153,False,2.832,A,7.5,8.571,0.0,10.0,11.0,1,1,0,0.45,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.8247,A,5.455,2.0,8.0,0.127,12.0,1,0.8,81.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1092,20170.0,Alcan Harbor,United States,US,USA,52.733333,174.066667,1.4047,Moderate,B,4,D1|D2|D3|D4,0.5377,False,3.007,A,10.0,8.571,0.0,9.542,3.4,0,1,0,0.3817,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.029,12.0,1,0.8,57.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1095,450.0,Budir,Iceland,,,64.933333,-14.016667,1.4041,Moderate,B,4,D1|D2|D3|D4,0.8269,False,1.254,A,2.5,8.571,0.0,1.153,15.5,3,1,0,0.0461,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,1.9,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1096,33930.0,Killybegs,Ireland,,,54.633333,-8.45,1.4038,Moderate,B,4,D1|D2|D3|D4,0.827,False,1.253,A,7.5,8.571,0.0,0.383,23.2,1,1,0,0.0153,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,40.8,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1096,33950.0,Sligo,Ireland,,,54.266667,-8.466667,1.4038,Moderate,B,4,D1|D2|D3|D4,0.827,False,1.253,A,7.5,8.571,0.0,0.383,11.0,1,1,0,0.0153,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,40.8,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1098,16540.0,Rio Vista,United States,US,USA,38.15,-121.7,1.4037,Moderate,B,4,D1|D2|D3|D4,0.537,False,2.998,A,10.0,8.571,0.0,9.422,7.9,0,1,0,0.3769,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,17.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1099,20230.0,Ugashik,United States,US,USA,57.533333,-157.416667,1.4029,Moderate,B,4,D1|D2|D3|D4,0.477,False,2.2,A,5.0,8.571,0.0,5.465,12.5,2,1,0,0.2186,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,2.3374,A,5.455,2.0,8.0,0.342,12.0,1,0.8,133.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1100,16750.0,North Bend,United States,US,USA,43.4,-124.216667,1.4024,Moderate,B,4,D1|D2|D3|D4,0.5243,False,2.897,A,10.0,8.571,0.0,8.213,7.9,0,1,0,0.3285,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7721,A,5.455,2.0,8.0,0.113,12.0,1,0.8,77.6,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1101,46131.0,Tin Can Island,Nigeria,NG,NGA,6.35,3.35,1.4021,Moderate,B,4,D1|D2|D3|D4,1.0328,False,0.809,A,5.0,8.571,0.0,0.015,13.5,2,1,0,0.0006,6.5391,A,6.0,6.026,8.0,5.8,2.6,106.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,7.8,0.425,A,8.56,6.76,0.0,0.0,-1.78,-0.88,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-21.0,316.0,existing
1102,20190.0,Village Cove,United States,US,USA,57.133333,-170.266667,1.402,Moderate,B,4,D1|D2|D3|D4,0.5971,False,1.5059,A,2.5,8.571,0.0,2.4,14.0,3,1,0,0.08,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,3.406,A,5.455,2.0,8.0,1.542,12.0,1,0.8,427.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,country_average,,,unctad_2021_country_median
1103,120.0,Grundarfjordur,Iceland,,,64.933333333,-23.25,1.4019,Moderate,B,4,D1|D2|D3|D4,0.8281,False,1.246,A,2.5,8.571,0.0,1.125,15.0,3,1,0,0.045,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,29.5,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1104,13730.0,Colon,Argentina,AR,ARG,-32.216667,-58.133333,1.4017,Moderate,B,4,D1|D2|D3|D4,0.7341,False,0.965,A,2.5,8.571,0.0,0.405,15.2,3,1,0,0.0162,4.1893,A,4.75,1.795,8.0,5.12,3.1,40.0,volatile,2.6017,A,9.091,2.0,4.5,0.56,20.0,1,0.45,187.2,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-42.0,348.0,existing
1105,20370.0,Unalakleet,United States,US,USA,63.883333,-160.783333,1.4016,Moderate,B,4,D1|D2|D3|D4,0.4973,False,1.928,A,10.0,8.571,0.0,1.613,7.9,0,1,0,0.0645,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,2.657,A,5.455,2.0,8.0,0.571,12.0,1,0.8,190.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1106,8730.0,Apalachicola,United States,US,USA,29.716667,-84.983333,1.4006,Moderate,B,4,D1|D2|D3|D4,0.5348,False,2.972,A,10.0,8.571,3.333,0.273,1.8,0,1,4,0.0109,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,34.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1107,52065.0,Bitung,Indonesia,ID,IDN,1.433333,125.183333,1.4004,Moderate,B,4,D1|D2|D3|D4,0.4934,False,2.331,A,7.5,8.571,0.0,4.59,23.2,1,1,0,0.1836,2.623,A,5.0,0.859,5.0,4.2,3.0,25.4,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,39.6,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1107,19788.0,Ninilchik,United States,US,USA,60.05,-151.683333,1.4004,Moderate,B,4,D1|D2|D3|D4,0.5347,False,2.97,A,10.0,8.571,0.0,9.075,1.8,0,1,0,0.363,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.001,12.0,1,0.8,50.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1109,12420.0,Moengo,Suriname,,,5.633333,-54.416667,1.4002,Moderate,B,4,D1|D2|D3|D4,0.8289,False,1.228,A,10.0,8.571,0.0,0.265,5.1,0,1,0,0.0106,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7357,A,5.455,2.0,8.0,0.104,12.0,1,0.8,75.6,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1110,13770.0,La Plata,Argentina,AR,ARG,-34.833333,-57.883333,1.3999,Moderate,B,4,D1|D2|D3|D4,0.9453,False,1.051,A,10.0,4.286,0.0,0.285,7.9,0,4,0,0.0114,5.7921,A,4.75,4.744,8.0,5.12,3.1,86.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,40.9,0.367,A,4.7,5.16,0.0,0.0,0.15,-0.08,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1110,45730.0,Ceuta,Spain,ES,ESP,35.9,-5.316667,1.3999,Moderate,B,4,D1|D2|D3|D4,0.1275,False,1.29,A,2.5,4.286,0.0,2.587,23.2,3,4,0,0.1035,1.349,A,3.5,0.231,5.0,2.124,3.6,15.6,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,18.0,1.284,A,3.96,3.1,0.0,6.0,0.52,0.95,none,active_diplomatic,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1112,35980.0,Alderney Harbour,Guernsey,,,49.733333,-2.2,1.3996,Moderate,B,4,D1|D2|D3|D4,0.8294,False,1.238,A,2.5,8.571,0.0,1.095,14.0,3,1,0,0.0438,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,36.0,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1113,40340.0,Marsaxlokk,Malta,MT,MLT,35.816667,14.55,1.3993,Moderate,A,4,D1|D2|D3|D4,0.6597,False,1.511,A,5.0,7.143,0.0,1.46,23.2,2,2,0,0.0584,3.883,A,5.5,5.513,5.0,2.124,2.8,98.0,uncertain,2.115,A,10.0,2.0,10.0,0.0,100.0,1,1.0,9.7,0.309,A,2.8,3.1,0.0,0.0,1.1,0.95,none,none,cdm_derived,cdm_derived,gshap_real,6.0,184.0,existing
1114,28500.0,Vene-Balti,Estonia,,,59.45696,24.65636,1.399,Moderate,B,4,D1|D2|D3|D4,0.8297,False,1.236,A,7.5,7.143,0.0,0.435,10.9,1,2,0,0.0174,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,0.7,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1114,54470.0,Albany,Australia,AU,AUS,-35.033333,117.883333,1.399,Moderate,B,4,D1|D2|D3|D4,0.5391,False,1.86,A,7.5,7.143,0.0,2.232,11.7,1,2,0,0.0893,2.5035,A,3.25,3.269,2.0,2.4,3.7,63.0,stable,3.0136,A,5.455,2.0,8.0,0.945,12.0,1,0.8,281.6,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1116,52295.0,Pomalaa,Indonesia,ID,IDN,-4.166667,121.6,1.3988,Moderate,B,4,D1|D2|D3|D4,0.4832,False,1.845,A,10.0,8.571,0.0,1.353,7.9,0,1,0,0.0541,2.623,A,5.0,0.859,5.0,4.2,3.0,25.4,uncertain,2.1613,A,5.455,2.0,8.0,0.25,12.0,1,0.8,111.3,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1117,59575.0,Santa Clara,Philippines,PH,PHL,7.783333,122.683333,1.3985,Moderate,B,4,D1|D2|D3|D4,0.4826,False,2.441,A,5.0,8.571,0.0,8.28,12.5,2,1,0,0.3312,2.425,A,5.0,0.679,5.0,4.2,3.0,22.6,uncertain,1.7188,A,5.455,2.0,8.0,0.031,12.0,1,0.8,57.7,0.376,A,6.64,3.96,0.0,0.0,-0.82,0.52,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1118,20430.0,Deering,United States,US,USA,66.083333,-162.733333,1.3981,Moderate,B,4,D1|D2|D3|D4,0.4971,False,1.918,A,7.5,8.571,0.0,2.105,9.1,1,1,0,0.0842,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,2.6441,A,5.455,2.0,8.0,0.56,12.0,1,0.8,187.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1119,8600.0,Fort Pierce,United States,US,USA,27.466667,-80.31666699999998,1.3978,Moderate,B,4,D1|D2|D3|D4,0.509,False,2.756,A,10.0,8.571,3.333,0.202,7.9,0,1,4,0.0081,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.8389,A,5.455,2.0,8.0,0.131,12.0,1,0.8,82.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1120,20010.0,Chignik,United States,US,USA,56.3,-158.4,1.3976,Moderate,B,4,D1|D2|D3|D4,0.4995,False,2.667,A,7.5,8.571,0.0,7.87,10.1,1,1,0,0.3148,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.899,A,5.455,2.0,8.0,0.149,12.0,1,0.8,86.5,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1120,34060.0,Galway,Ireland,,,53.266667,-9.05,1.3976,Moderate,B,4,D1|D2|D3|D4,0.8305,False,1.231,A,7.5,8.571,0.0,0.357,9.4,1,1,0,0.0143,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.091,12.0,1,0.8,72.4,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1122,43334.0,Aliaga,Turkey,TR,TUR,38.833333,26.933333,1.396,Moderate,A,4,D1|D2|D3|D4,0.538,False,3.008,A,10.0,8.571,0.0,9.555,7.9,0,1,0,0.3822,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,2.115,A,10.0,2.0,10.0,0.0,31.04,1,1.0,7.6,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,cdm_derived,cdm_derived,gshap_real,,,unctad_2021_country_median
1123,53440.0,Port Alma,Australia,AU,AUS,-23.583333,150.85,1.3954,Moderate,B,4,D1|D2|D3|D4,0.5675,False,3.227,A,7.5,7.143,0.833,2.43,9.2,1,2,1,0.0972,2.5035,A,3.25,3.269,2.0,2.4,3.7,63.0,stable,1.7188,A,5.455,2.0,8.0,0.002,12.0,1,0.8,50.4,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1124,17350.0,Fort Ward,United States,US,USA,47.583333,-122.516667,1.3953,Moderate,B,4,D1|D2|D3|D4,0.5311,False,2.927,A,10.0,8.571,0.0,8.56,4.9,0,1,0,0.3424,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,3.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1125,19450.0,Elfin Cove,United States,US,USA,58.2,-136.35,1.3952,Moderate,B,4,D1|D2|D3|D4,0.5311,False,2.926,A,10.0,8.571,0.0,8.547,1.8,0,1,0,0.3419,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,26.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1126,49290.0,Trincomalee Harbor,Sri Lanka,LK,LKA,8.55,81.216667,1.3946,Moderate,B,4,D1|D2|D3|D4,0.9243,False,0.628,A,2.5,4.286,0.0,0.145,23.2,3,4,0,0.0058,5.9132,A,5.75,5.769,8.0,4.48,2.7,102.0,volatile,2.6593,A,5.455,2.0,8.0,0.573,12.0,1,0.8,190.4,0.383,A,5.7,5.56,0.0,0.0,-0.35,-0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1127,50300.0,Sungaigerong,Indonesia,ID,IDN,-2.983333,104.833333,1.3936,Moderate,B,4,D1|D2|D3|D4,0.4925,False,2.286,A,7.5,8.571,0.0,4.247,9.4,1,1,0,0.1699,2.623,A,5.0,0.859,5.0,4.2,3.0,25.4,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,7.4,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1128,37970.0,Aveiro,Portugal,PT,PRT,40.65,-8.65,1.3934,Moderate,B,4,D1|D2|D3|D4,0.6896,False,1.793,A,7.5,4.286,0.0,3.217,11.0,1,4,0,0.1287,4.1051,A,3.5,3.526,5.0,3.924,3.6,67.0,uncertain,1.7188,A,5.455,2.0,8.0,0.023,12.0,1,0.8,55.6,0.298,A,2.4,2.9,0.0,0.0,1.3,1.05,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1129,40860.0,Koper,Slovenia,,,45.55,13.733333,1.3931,Moderate,B,4,D1|D2|D3|D4,0.8188,False,0.653,A,0.0,7.143,0.0,2.552,17.1,4,2,0,0.1021,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,3.1983,A,10.0,8.0,4.0,0.327,22.0,5,0.4,130.0,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,11.0,148.0,existing
1130,16420.0,South Vallejo,United States,US,USA,38.083333,-122.25,1.3929,Moderate,B,4,D1|D2|D3|D4,0.5295,False,2.907,A,10.0,7.143,0.0,10.0,7.9,0,2,0,0.6565,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1130,16410.0,Mare Island,United States,US,USA,38.1,-122.266667,1.3929,Moderate,B,4,D1|D2|D3|D4,0.5295,False,2.907,A,10.0,7.143,0.0,10.0,7.9,0,2,0,0.6565,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,5.6,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1130,19640.0,Cordova,United States,US,USA,60.55,-145.766667,1.3929,Moderate,B,4,D1|D2|D3|D4,0.5295,False,2.907,A,10.0,7.143,0.0,10.0,7.9,0,2,0,0.4547,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.074,12.0,1,0.8,68.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1133,50517.0,Jabung Batanghari Marine Terminal,Indonesia,ID,IDN,-0.916667,104.066667,1.3926,Moderate,B,4,D1|D2|D3|D4,0.5232,False,1.511,A,2.5,8.571,0.0,2.43,14.0,3,1,0,0.0972,2.623,A,5.0,0.859,5.0,4.2,3.0,25.4,uncertain,2.5931,A,5.455,2.0,8.0,0.518,12.0,1,0.8,176.9,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1134,8920.0,St Rose,United States,US,USA,29.95,-90.316667,1.3925,Moderate,B,4,D1|D2|D3|D4,0.5293,False,2.904,A,5.0,8.571,4.167,0.398,12.5,2,1,5,0.0159,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1134,8850.0,Gretna,United States,US,USA,29.916667,-90.06666699999998,1.3925,Moderate,B,4,D1|D2|D3|D4,0.5293,False,2.904,A,5.0,8.571,4.167,0.398,12.5,2,1,5,0.0159,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1134,16240.0,Monterey,United States,US,USA,36.616667,-121.883333,1.3925,Moderate,B,4,D1|D2|D3|D4,0.5293,False,2.904,A,10.0,7.143,0.0,9.957,6.4,0,2,0,0.3983,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.011,12.0,1,0.8,52.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1134,8940.0,Destrehan,United States,US,USA,29.95,-90.366667,1.3925,Moderate,B,4,D1|D2|D3|D4,0.5293,False,2.904,A,5.0,8.571,4.167,0.398,12.5,2,1,5,0.0159,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
1138,45084.0,Hadera,Israel,IL,ISR,32.466667,34.9,1.3924,Moderate,B,4,D1|D2|D3|D4,0.5119,False,2.559,A,7.5,8.571,0.0,6.673,23.2,1,1,0,0.2669,2.6133,A,3.75,3.718,2.0,2.4,3.5,70.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,40.0,0.327,A,4.7,2.3,0.0,0.0,0.15,1.35,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1139,32700.0,Kongshavn,Faroe Islands,,,62.116667,-6.733333,1.3913,Moderate,B,4,D1|D2|D3|D4,0.8341,False,1.209,A,7.5,8.571,0.0,0.332,23.2,1,1,0,0.0133,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,0.9,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1139,28440.0,Kunda,Estonia,,,59.527775,26.547196,1.3913,Moderate,B,4,D1|D2|D3|D4,0.8341,False,1.209,A,7.5,8.571,0.0,0.332,11.0,1,1,0,0.0133,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.075,12.0,1,0.8,68.3,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1139,32730.0,Sorvagur,Faroe Islands,,,62.083333,-7.25,1.3913,Moderate,B,4,D1|D2|D3|D4,0.8341,False,1.209,A,7.5,8.571,0.0,0.332,23.2,1,1,0,0.0133,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,8.6,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1139,32676.0,Vagur,Faroe Islands,,,61.483333,-6.8,1.3913,Moderate,B,4,D1|D2|D3|D4,0.8341,False,1.209,A,7.5,8.571,0.0,0.332,11.0,1,1,0,0.0133,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,7.4,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1139,32702.0,Runavik,Faroe Islands,,,62.116667,-6.716667,1.3913,Moderate,B,4,D1|D2|D3|D4,0.8341,False,1.209,A,7.5,8.571,0.0,0.332,23.2,1,1,0,0.0133,4.8738,A,5.5,5.513,5.0,4.2,2.8,98.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,0.9,0.37,A,5.16,4.96,0.0,0.0,-0.08,0.02,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
1144,20220.0,Pilot Point,United States,US,USA,57.566667,-157.6,1.3912,Moderate,B,4,D1|D2|D3|D4,0.4772,False,2.137,A,5.0,8.571,0.0,4.865,12.5,2,1,0,0.1946,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,2.3271,A,5.455,2.0,8.0,0.336,12.0,1,0.8,132.4,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
